* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (KT USB Audio), MICROPHONE (Master Volume), 0, volume: 0.410
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS with no timing reference
* Dated: Feb 24, 2023 9:32:47 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: CRA S2 L
* Smoothing: 1/3 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9380.000000 87.720 171.4426
9500.000000 87.401 170.7578
9620.000000 87.066 170.5762
9750.000000 86.701 170.8564
9880.000000 86.345 171.5193
10000.000000 86.037 172.3638
10150.000000 85.689 173.5839
10300.000000 85.389 174.8273
10440.000000 85.153 175.8813
10600.000000 84.927 176.8488
10750.000000 84.744 177.4677
10900.000000 84.571 177.8062
11060.000000 84.375 177.9217
11200.000000 84.178 177.9143
11380.000000 83.868 177.9550
11500.000000 83.617 178.1423
11720.000000 83.058 179.1245
11800.000000 82.822 179.7542
12060.000000 81.942 -176.9662
12200.000000 81.403 -174.3592
12410.000000 80.521 -169.3403
12500.000000 80.121 -166.8021
12650.000000 79.428 -162.1004
12800.000000 78.710 -156.8702
13150.000000 76.974 -143.0576
13200.000000 76.724 -140.9456
13400.000000 75.726 -132.2725
13600.000000 74.753 -123.3801
13800.000000 73.832 -114.4472
14000.000000 72.989 -105.6409
14300.000000 71.937 -93.0030
14500.000000 71.410 -85.1583
14750.000000 70.965 -76.2100
15000.000000 70.734 -68.3757
15250.000000 70.663 -61.7610
15500.000000 70.683 -56.3861
15750.000000 70.728 -52.1777
16000.000000 70.743 -48.9736
16250.000000 70.692 -46.5459
16500.000000 70.557 -44.6406
16750.000000 70.333 -43.0249
17000.000000 70.027 -41.5277
17250.000000 69.652 -40.0598
17500.000000 69.225 -38.6112
17750.000000 68.765 -37.2300
18000.000000 68.289 -35.9924
18250.000000 67.813 -34.9742
18500.000000 67.350 -34.2292
18750.000000 66.910 -33.7768
19000.000000 66.501 -33.5980
19250.000000 66.132 -33.6400
19500.000000 65.809 -33.8274
19750.000000 65.539 -34.0753
