* Measurement data measured by REW V5.20.13
* Source: EXCL: Microphone (KT USB Audio), MICROPHONE (Master Volume), 0, volume: 0.410. Timing signal peak level -61.4 dBFS, measurement signal peak level -11.3 dBFS
* Format: 256k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Mar 19, 2023 9:29:56 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Delay -0.1964 ms (-67 mm, -2.65 in) using estimated IR delay relative to Acoustic reference played from HEADPHONE L with no timing offset Clock adjustment: -0.5 ppm
* Measurement: Linglong R
* Smoothing: 1/6 octave
* Frequency Step: 1/48 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5150.000000 80.401 99.2332
5220.000000 80.342 103.6465
5300.000000 80.289 108.7033
5380.000000 80.251 113.7808
5450.000000 80.228 118.2460
5520.000000 80.216 122.7340
5600.000000 80.217 127.8865
5700.000000 80.244 134.3438
5800.000000 80.302 140.7866
5900.000000 80.394 147.1757
6000.000000 80.520 153.4744
6080.000000 80.645 158.4274
6150.000000 80.771 162.6875
6220.000000 80.911 166.8713
6300.000000 81.088 171.5516
6400.000000 81.330 177.2381
6500.000000 81.589 -177.2726
6600.000000 81.858 -171.9983
6700.000000 82.128 -166.9592
6800.000000 82.392 -162.1765
6900.000000 82.639 -157.6687
7000.000000 82.861 -153.4463
7100.000000 83.046 -149.5061
7200.000000 83.186 -145.8270
7300.000000 83.275 -142.3689
7400.000000 83.308 -139.0740
7500.000000 83.281 -135.8712
7620.000000 83.171 -132.0387
7750.000000 82.958 -127.7502
7880.000000 82.654 -123.1646
8000.000000 82.303 -118.5539
8120.000000 81.894 -113.4998
8250.000000 81.397 -107.4621
8380.000000 80.857 -100.8001
8500.000000 80.329 -94.0819
8620.000000 79.784 -86.8197
8750.000000 79.185 -78.3561
8850.000000 78.726 -71.4449
9000.000000 78.053 -60.4778
9120.000000 77.536 -51.2396
9250.000000 77.001 -40.8254
9380.000000 76.493 -30.0376
9500.000000 76.044 -19.7762
9620.000000 75.610 -9.2368
9750.000000 75.152 2.4862
9880.000000 74.705 14.5152
10000.000000 74.300 25.8744
10150.000000 73.808 40.3854
10300.000000 73.337 55.1958
10440.000000 72.924 69.2401
10600.000000 72.496 85.4912
10750.000000 72.146 100.8629
10900.000000 71.857 116.3115
11060.000000 71.625 132.8182
11200.000000 71.495 147.2416
11380.000000 71.437 165.6955
11500.000000 71.473 177.9026
11720.000000 71.702 -160.0386
11800.000000 71.839 -152.1615
12060.000000 72.478 -127.3635
12200.000000 72.926 -114.7050
12410.000000 73.688 -96.9914
12500.000000 74.030 -89.9709
12650.000000 74.591 -79.1623
12800.000000 75.110 -69.5724
13150.000000 75.958 -51.9593
13200.000000 76.020 -49.9088
13400.000000 76.094 -42.4058
13600.000000 75.868 -35.2491
13800.000000 75.353 -27.4257
14000.000000 74.586 -18.1895
14300.000000 73.086 -1.0521
14500.000000 71.938 12.4259
14750.000000 70.436 31.0396
15000.000000 68.946 50.9568
